"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"CTHRC1",3.51093585138843,6.06897103994023,18.1805055610641,1.28744416591948e-58,1.0043609427171e-56,122.58829124026
"TCEAL2",-2.50669889308324,1.32204846409698,-18.1795087556881,1.30235291110498e-58,1.01194377789962e-56,122.576827678381
"COLEC10",-1.53366504874279,0.664342750934825,-18.1040442383004,3.11223870390933e-58,2.39913009653533e-56,121.709448796494
"RSPO2",-2.07473304685016,0.97779028379519,-18.1026971293504,3.16098846622566e-58,2.4271164589291e-56,121.693974074007
"FAM83A",4.49004863957958,4.69660552930795,18.0988223178504,3.30550516445715e-58,2.52812812636893e-56,121.649464452507
"GIMAP1",-1.85586978149492,2.58963157178675,-18.0529144456049,5.61277095746925e-58,4.27601062435636e-56,121.122320290145
"CLDN18",-6.22636209137376,4.13584851991742,-18.0417841576218,6.38119906343132e-58,4.84251071338915e-56,120.9945696351
"CFP",-1.78781930187062,1.77795885783103,-18.0172028307973,8.4710776032115e-58,6.40354366261371e-56,120.712507270986
"CASQ2",-1.87950099412283,1.04314123289203,-18.0012869689519,1.01760185706163e-57,7.66265985261501e-56,120.529934151019
"FOLR3",-2.30303756616451,0.934241620071901,-17.9764744434198,1.3542411146741e-57,1.01583709459573e-55,120.245394343827
"CSRNP1",-2.23055277425102,5.60599197930182,-17.9439773811177,1.96871864514562e-57,1.47110803587261e-55,119.872894910031
"GLIPR2",-2.30356554319261,5.15920558125966,-17.9374670397753,2.12190627864845e-57,1.57952435696491e-55,119.798292148984
"SLIT2",-2.44708241929435,3.05865969256556,-17.9045500386599,3.09895573027079e-57,2.29805831207115e-55,119.421207485858
"MME",-2.93685724278439,2.38414829238823,-17.9007866892366,3.23605490042892e-57,2.39063555769186e-55,119.378108265749
"SEMA5A",-2.60956529449806,2.66979895488056,-17.8953865447184,3.44343114276854e-57,2.53423538027981e-55,119.316268300913
"LRRC32",-2.20244568788966,4.60604761132698,-17.8770856235121,4.2500488376932e-57,3.10685866723902e-55,119.106733383893
"ADAMTSL3",-2.00405739582957,1.62902144315514,-17.8770180550809,4.2533521209702e-57,3.10685866723902e-55,119.105959875807
"AOC3",-2.88045525437745,5.08425505980608,-17.8739440561148,4.40637684625195e-57,3.20662565792731e-55,119.070770298997
"CXCR2",-1.9347722963724,1.37790626527082,-17.8486545413542,5.89304051414184e-57,4.27256390882187e-55,118.781333303954
"TMEM88",-2.05576533243425,3.0210585936981,-17.8448649297862,6.15537864191038e-57,4.44623517233993e-55,118.737971358809
"PI16",-2.49480546763966,1.1688389478861,-17.8327196619295,7.07731864896482e-57,5.09331902622734e-55,118.599018827986
"RHOJ",-1.80768771572379,3.31947697490263,-17.8214168938626,8.05875019490698e-57,5.77830165629672e-55,118.469729248966
"CYP1A2",-1.27773658374497,0.267118954827589,-17.8167013819012,8.50735134575614e-57,6.07761440645722e-55,118.41579652807
"HBB",-4.78135516718588,5.91071320858786,-17.8043454561663,9.80465716201956e-57,6.97884046098056e-55,118.274497302653
"ART4",-1.52060070614866,0.859706852098319,-17.7984657117436,1.04896151781751e-56,7.43923508436177e-55,118.207267813219
"HHIP",-3.33121149468648,1.85241541372278,-17.7682511115312,1.48395874802124e-56,1.0486104153137e-54,117.861891309035
"GLDN",-2.19989901770718,1.81699392921166,-17.7434636138547,1.97227961214413e-56,1.38864149009556e-54,117.578676108135
"TOP2A",3.20787900228425,5.10555494753161,17.7401702326994,2.04823504749387e-56,1.43693266659255e-54,117.541055366171
"PLPP2",2.4352379680623,4.86101828657008,17.7124298835126,2.81565167136214e-56,1.96823134575541e-54,117.22425334918
"PLCL1",-1.34986194438415,1.46762529166266,-17.6662405476031,4.78136472684532e-56,3.33039129527372e-54,116.697077323556
"SPAG4",2.29189829598155,3.98379842389286,17.6489950530486,5.82601572930141e-56,4.04358664656817e-54,116.500350727007
"GIMAP6",-2.1640063070319,4.21881278167831,-17.6304796709917,7.20251176483458e-56,4.96362498055014e-54,116.289200479853
"RASGRP4",-1.60698752585761,1.73292827590333,-17.6034547780172,9.81477069204555e-56,6.74005185940015e-54,115.981124070839
"TEDC2",2.12221206127519,2.55603278522152,17.592166643501,1.1168604836712e-55,7.64285263615421e-54,115.852483588054
"ADM2",2.45982311263599,3.21247498602288,17.5846008543803,1.21788493251165e-55,8.30503840516596e-54,115.766276875526
"ARHGAP31",-2.23646746693299,3.77090593280084,-17.5695542749854,1.44671974416407e-55,9.83114117436652e-54,115.594864528597
"SULT1C4",-1.96869089325812,1.70499159659551,-17.5554860593983,1.69935220760122e-55,1.15078007308495e-53,115.434637135594
"DENND3",-1.69870872654423,3.44001097502424,-17.4787235671853,4.08689617988074e-55,2.75801855350222e-53,114.561039114312
"TMEM184A",2.422399634747,3.73867192746359,17.4716760977593,4.42953482161509e-55,2.97893853882617e-53,114.480892698957
"THBD",-2.55809512564346,4.93628034987731,-17.4588609855647,5.12774980767985e-55,3.43664963914708e-53,114.335179495178
"RADIL",-1.75439127285923,1.21109208307622,-17.4570586453055,5.23439063805267e-55,3.49610687034045e-53,114.314688718196
"COX7A1",-1.86081551000199,3.98834223759445,-17.4404911959741,6.32448255417563e-55,4.20977417249445e-53,114.126363621415
"CDC20",3.17098713188209,4.93791968831419,17.4176680308789,8.2066918246886e-55,5.4255969714204e-53,113.867017481097
"ADPRH",-1.57937232117787,3.55698532273942,-17.3742548650522,1.34666918810608e-54,8.87300309987596e-53,113.373986892555
"CORO2B",-1.89178523199991,1.76911866022255,-17.3723722842096,1.37589283605497e-54,9.03502962342763e-53,113.352615484553
"PLA2G4F",-3.02972634823536,2.77329984251529,-17.3688809034612,1.43177654416824e-54,9.37044897346078e-53,113.312982559642
"RAI2",-2.22789867667433,3.6235592636555,-17.3680876605417,1.44478603445604e-54,9.42396723411241e-53,113.303978285839
"SYNC",-1.50567554435308,1.63710655677844,-17.3603514372365,1.57801801584702e-54,1.02586951210215e-52,113.216169340291
"SESN1",-1.64976820888431,3.6978653038527,-17.2967599920817,3.2569350675706e-54,2.09636978953232e-52,112.494840452374
"SNX22",-1.60678890720313,2.12066003405262,-17.2700441355167,4.41482511089608e-54,2.83231362295416e-52,112.192042633086
"PRSS35",-1.50763379621569,0.887738353496024,-17.262606746226,4.8048374882133e-54,3.07241788631554e-52,112.10777312984
"PALMD",-1.93781171913778,2.43794631585211,-17.258357398407,5.04292245606554e-54,3.21412145949824e-52,112.059630887829
"CAMP",-2.34875812764125,1.41648315711388,-17.2503248422059,5.52562093805718e-54,3.5102991907143e-52,111.968637568602
"PAICS",1.69296849248318,5.49680014589128,17.2384308200848,6.32635702757682e-54,4.00593964639061e-52,111.833925664228
"PEAR1",-1.81427543563454,2.30786323946734,-17.2076317425599,8.98017172780924e-54,5.66797052451339e-52,111.485230347385
"TIE1",-1.96402027158595,3.70267774475268,-17.1878833640684,1.12405253354937e-53,7.07174082639139e-52,111.261750167464
"VEPH1",-3.01966597579009,2.70623543747762,-17.184003951815,1.17472442925636e-53,7.36676866359705e-52,111.217858786911
"GHR",-1.47303208719698,1.07617943489378,-17.1731849178599,1.32841367302567e-53,8.30386277724986e-52,111.09546961287
"ODF3L1",-1.65212797759015,1.2731730151048,-17.1596837403927,1.54865134836887e-53,9.64963170838278e-52,110.942773251258
"PIP5K1B",-2.42017089172939,2.49572617449791,-17.1566508538412,1.60293864666743e-53,9.95608675985827e-52,110.908476988168
"C1QTNF7",-2.14052470845412,1.52597410335323,-17.1379824412178,1.9815376328756e-53,1.22685487155469e-51,110.697414699683
"IL3RA",-1.68968155485394,4.3804544430124,-17.1302670584665,2.16297099041984e-53,1.33495010209361e-51,110.610207116847
"DNASE2B",-1.98599017785095,1.13594185091024,-17.1222277742834,2.36968516283195e-53,1.45791702620541e-51,110.519351786724
"HSPB2",-1.33444924684232,1.39902645097277,-17.1142688850868,2.59375182981248e-53,1.59075289109537e-51,110.429418462794
"CAVIN1",-2.22063856154473,7.25218650713489,-17.0946276138633,3.24142779473846e-53,1.98174188967975e-51,110.207534651468
"CD93",-2.28641784117631,5.36529631929815,-17.0891898262343,3.44771942996325e-53,2.10127725133042e-51,110.146119419648
"FAM162B",-2.23070965357147,2.85208310409617,-17.0827868357739,3.70749189684893e-53,2.25256119826307e-51,110.073811085315
"OCIAD2",1.96966666440125,6.73680125315696,17.0758320736097,4.01183352176148e-53,2.42237737383635e-51,109.995281525252
"INKA2",-1.2520957819976,1.60967118347314,-17.0610125155151,4.74609905978689e-53,2.85688796182172e-51,109.827981150654
"ABI3BP",-2.64886267893888,3.02061282747752,-17.0557090804759,5.04027264408239e-53,3.02462884238581e-51,109.768121208834
"AFF3",-2.12633197629302,1.40772288552219,-17.035208580605,6.35896159060224e-53,3.80425852458637e-51,109.536788403375
"RCC1",1.59745228746594,5.48030898143279,17.0235841950164,7.25438306481874e-53,4.31348271076707e-51,109.405655970908
"COX4I2",-2.32624741677512,4.12331292161836,-17.0139826988409,8.08814342156535e-53,4.79462191947687e-51,109.297365286375
"ST6GALNAC3",-1.4016347270134,1.17522752406058,-17.0062603010182,8.8276291120646e-53,5.21712880523018e-51,109.210282474784
"IQGAP3",2.558824240778,3.35244661601657,16.990997878282,1.04935142259582e-52,6.18293075374206e-51,109.038211305845
"HBEGF",-2.59763961265048,4.66360297225158,-16.9793625625278,1.19712991259666e-52,7.03241707390742e-51,108.907066651129
"CGNL1",-2.33644897958693,3.81460217120144,-16.9751817114611,1.25515930178404e-52,7.35116272152979e-51,108.859950372032
"RAPGEF4",-1.51978035404826,1.73116191965077,-16.9670621117515,1.37600140988345e-52,8.03477709489726e-51,108.768457052077
"DKK2",-1.95880467805192,1.94459788158165,-16.96487527787,1.41048800902973e-52,8.2115664597334e-51,108.743817809926
"SPRYD7",-1.22626982813825,3.87956673743536,-16.9374382012209,1.9240329865594e-52,1.11679807550202e-50,108.434770594302
"ABCG2",-1.75187211908934,2.00753191149004,-16.8966172609965,3.05281951793415e-52,1.75631678637964e-50,107.975274817982
"GYPC",-1.82393252247254,4.23971144588694,-16.8955466588214,3.08999075349015e-52,1.77247322545054e-50,107.963228656466
"DES",-3.53251407603487,3.44097751105276,-16.8927337628652,3.18982154447152e-52,1.82437212849936e-50,107.931579825046
"CPB2",-4.07929941909721,2.332218862588,-16.8615311759285,4.53834145607003e-52,2.58804893034309e-50,107.580626561992
"CAV2",-2.71556796298743,5.12948132296631,-16.8398040122237,5.80057648396082e-52,3.29821117104047e-50,107.336376518377
"HSPB3",-1.48781055927215,0.777819751803861,-16.8388988609375,5.86016759790876e-52,3.32240839133763e-50,107.326203371581
"KCNAB1",-1.21843871109529,1.25587911390154,-16.8381363916856,5.91083912815394e-52,3.34142305844598e-50,107.317633994004
"BDNF",-1.68646601663569,0.828691014965262,-16.8188762763061,7.34650941050655e-52,4.14101078130373e-50,107.101213032767
"SAPCD2",2.54883732610875,3.24010965039661,16.8055096902161,8.54271852256582e-52,4.80140171024787e-50,106.95106500665
"CCL23",-2.52661962183215,2.31918353174811,-16.7809858332925,1.12655536464666e-51,6.31356588411028e-50,106.675690889205
"TNXB",-2.72771304744329,2.31155065414513,-16.7777488910767,1.16844377965697e-51,6.52955846265042e-50,106.639353962253
"GPBAR1",-1.2836733120857,1.16219473391901,-16.7695053410418,1.28227746459473e-51,7.1452163977117e-50,106.546825079063
"SFXN1",1.33232909661844,4.17505797384712,16.7505433261154,1.58791257901592e-51,8.82309374032695e-50,106.334046311503
"SLC5A9",-2.03532620615609,1.19204453884962,-16.7151994719651,2.36476772601611e-51,1.3102291181958e-49,105.937660020213
"CPED1",-1.99065736470294,2.3436288642048,-16.6741019026054,3.75623513026246e-51,2.07529330723821e-49,105.47710449378
"SPN",-2.33036147210376,3.41918199910055,-16.6718973719798,3.85059687018507e-51,2.12141781805705e-49,105.45241063597
"SASH1",-1.78275617150304,3.61791058875118,-16.6598901203873,4.40766434763394e-51,2.42148388089873e-49,105.317932150005
"ANXA8L1",-1.77418604616921,0.749637328594839,-16.6282900813696,6.28886144140654e-51,3.44527148010539e-49,104.964178431757
"LAMP3",-3.34555581524195,6.0789436939213,-16.6203627907279,6.87512383120715e-51,3.75589748123342e-49,104.875470996529
"NIM1K",-1.70310066784437,1.10432796748253,-16.612912220559,7.47576236110922e-51,4.07261992538305e-49,104.792111475227
"BCHE",-2.28701431105398,1.74423346796838,-16.6048715614623,8.18285996137019e-51,4.44541275283016e-49,104.702164371423
"FAM124B",-1.28213937604029,1.30372821530719,-16.5782924491099,1.10306723907441e-50,5.97586676768562e-49,104.404943891749
"KANK2",-1.62846235636211,5.1913949245515,-16.5552314229426,1.42913755514942e-50,7.72090574462029e-49,104.147198779799
"MFAP3L",-1.60971677126598,1.24394884704557,-16.5497140696418,1.52045998810467e-50,8.19158319005674e-49,104.085551811884
"SELP",-2.29398521117829,2.8804514129797,-16.5437923044044,1.62496612903814e-50,8.73049983874128e-49,104.019394233947
"GPM6B",-1.98788259353311,2.49474686443135,-16.5353300902805,1.78686785831274e-50,9.57397907710809e-49,103.924869319352
"PNPLA6",-1.4854376963785,5.00008927639829,-16.5333298651952,1.82743209224681e-50,9.76449536851768e-49,103.902528813769
"FGF2",-1.74620924403914,1.51535419205816,-16.5264897128435,1.97322264163487e-50,1.05146888469412e-48,103.826138346953
"TBX3",-2.02574251435684,2.6973366865699,-16.5149722543954,2.24540436825186e-50,1.19324581455085e-48,103.697537057027
"TRPV2",-1.93026263912922,4.56680399747552,-16.4910983731395,2.93478391755314e-50,1.55114067057016e-48,103.431067323759
"RMI2",1.92428784212159,3.83341924410567,16.4839415638463,3.17997078888275e-50,1.67618838636703e-48,103.351212669407
"SRPK1",1.45399216666437,5.20143808282009,16.4826123775055,3.22770958107026e-50,1.69676603664726e-48,103.336383146766
"ST6GALNAC5",-2.2894922073877,2.54304318129944,-16.4763166103525,3.46372786789335e-50,1.81594313461086e-48,103.26614800848
"GPX3",-2.61970853297997,7.42201703506977,-16.4657946252413,3.89724952838301e-50,2.03774953222664e-48,103.148786676612
"HSPB6",-2.82570279392706,3.53902345123823,-16.4648083669596,3.94056156651677e-50,2.05488695806889e-48,103.137787396388
"FUT2",2.50215927431371,3.86268193255867,16.4508175765308,4.60932600978684e-50,2.39721827116994e-48,102.981779784163
"KIF20A",2.36503167442699,3.49044955037983,16.4357360779685,5.45759684485848e-50,2.83083806556582e-48,102.813662742016
"LMCD1",-1.6454866037573,3.53399843411832,-16.42609855308,6.07954232263848e-50,3.14507463974584e-48,102.706259707283
"MAMDC2",-2.97865396416098,2.92517503462664,-16.4253172562241,6.13295932570872e-50,3.16431496638352e-48,102.697553719563
"TNS1",-2.30900237268765,5.61649185401567,-16.4232437214591,6.27700850713413e-50,3.23009226687696e-48,102.674449045904
"GUCY1A2",-1.75614291344543,1.67477690276434,-16.4109196444066,7.20559298518276e-50,3.69817578921104e-48,102.537147638522
"HEG1",-2.20585111483667,4.60503269364951,-16.4061562751335,7.60018149230575e-50,3.89045510877793e-48,102.484089244741
"CXCR1",-1.82090424730432,1.04709399927522,-16.4043344167373,7.75673937561172e-50,3.96020125765852e-48,102.463797316829
"LIPN",-1.0693381808843,0.466119913982803,-16.4028452741293,7.88709362574825e-50,4.016239869007e-48,102.44721178856
"RXRG",-2.12222087842498,1.13977844076405,-16.3710934498748,1.12509110368433e-49,5.71423223832174e-48,102.093699945026
"COL10A1",3.6732694083595,4.51343901168194,16.3688327860207,1.15389798163516e-49,5.8453174898261e-48,102.068540012949
"ADH1B",-4.24900883102678,3.78338909652884,-16.3544179259007,1.35570658445155e-49,6.84983044470431e-48,101.908140032547
"FXYD6",-1.90786747367792,3.4248880150424,-16.3537556508011,1.36578134178729e-49,6.88290271547223e-48,101.900771852179
"ZNF423",-1.26495345012936,1.20056742191376,-16.3463803510049,1.48315492556717e-49,7.45514703951973e-48,101.818724791242
"CCNB1",2.47793386644952,5.05079396344449,16.335880510157,1.66782650171817e-49,8.36185610874281e-48,101.701941584698
"ANGPT1",-2.29505958369643,2.45870890955138,-16.3352780039761,1.67909386401703e-49,8.39676093074976e-48,101.695241104847
"FGR",-2.16244830482386,4.28618195258739,-16.3344810561634,1.69411423091929e-49,8.45020712164168e-48,101.686378373997
"VSIR",-1.65034905298032,4.9831290735634,-16.3262040669221,1.85826770870772e-49,9.2453558987058e-48,101.594340525445
"PEAK1",-1.5423404404301,2.82693890478034,-16.3163427945963,2.07468620607345e-49,1.02958282638806e-47,101.484707921365
"LGI4",-1.1287452891624,1.27555200431224,-16.2862490827858,2.90331961169234e-49,1.43714320778771e-47,101.150289945778
"TMEM204",-1.78037553181756,4.75331887182292,-16.2779786808232,3.18409545020655e-49,1.57213705228806e-47,101.058423990106
"SPTBN1",-1.77865450449047,6.11850491564643,-16.2540024006224,4.16074479644753e-49,2.04400518300041e-47,100.792196509959
"CDCA8",2.4386844647005,4.09686716362061,16.23981217341,4.87422393176335e-49,2.38849219450203e-47,100.634698848114
"SPP1",4.47681945579867,8.03948390553875,16.2278728361453,5.56826980179831e-49,2.72175353244292e-47,100.50222291545
"SYNM",-1.64605232075199,2.5030220471386,-16.2230241061822,5.8775356214456e-49,2.8585929482557e-47,100.448432815702
"SLIT3",-2.54805414908346,2.79586659869947,-16.213498112529,6.53593505409656e-49,3.16303576575795e-47,100.342772003116
"RETN",-3.59787210907618,2.95570076276278,-16.1741707144769,1.01292136186124e-48,4.86576485723638e-47,99.9068008681317
"LGR4",2.26177201006289,4.64920353104861,16.1667279039814,1.10043784479424e-48,5.27317918600052e-47,99.8243362399252
"UBE2C",3.42695382456172,5.50865851072416,16.1218744845551,1.81270236769839e-48,8.66498389147592e-47,99.3276689792113
"P2RY1",-1.53604663705818,1.955908273704,-16.0830743861475,2.79032970837203e-48,1.33055746460586e-46,98.8984459420131
"PLK1",2.41513461670862,3.58444060995301,16.0811909803401,2.84934133101382e-48,1.35538302387226e-46,98.8776207633051
"TSPAN18",-1.99062139262756,3.25056133143012,-16.0793371047585,2.90864381303343e-48,1.38022579770294e-46,98.8571229989079
